,indexing,posSentScore,negSentScore,snowScore,title
317,000001_2012-11-15_54,0,0,0.0589,股指期货做空好!!!A股超过200亿的成交都不算地
318,000001_2012-11-15_55,0,0,0.98494,▲美房地产板块成牛股聚集地 巴菲特看好楼市前
319,000001_2012-11-15_56,0,0,0.82923,这么低成交量，想不反弹都难，逢低吸纳参与反弹
320,000001_2012-11-15_58,0,0,0.87928,大盘这么低成交量，想不反弹都难，逢低吸纳参与
321,000001_2012-11-15_70,0,0,0.00902,快11点指数狂泻看来机构都不看好前景...
322,000001_2012-11-15_75,0,0,0.02527,上涨没有成交量，大盘佯攻，不要上当
323,000001_2012-11-15_77,0,0,0.18113,11点必须翻红
324,000001_2012-11-15_78,0,0,0.18113,11点必须翻红
325,000001_2012-11-15_79,0,0,0.99733,永远最痛苦的都是我们的小股民，庄家很多资金去
326,000001_2012-11-15_80,0,0,0.4453,大盘完蛋了，停买
327,000001_2012-11-15_82,0,0,0.5487,大盘飙升2％
328,000001_2012-11-15_83,0,0,0.02025,大盘怎么不跌停，反正我的股票都和跌停差不多``
329,000001_2012-11-15_84,0,0,0.99889,短线少量参与6-8元低价小盘绩优股，逢低慢慢买
330,000001_2012-11-15_87,0,0,0.70382,我最大的失败，就是买股票。
331,000001_2012-11-15_88,0,0,0.90057,股市为什么会崩盘！
332,000001_2012-11-15_93,0,0,0.97006,而货币环境也在趋于稳健。三季度，
333,000001_2012-11-15_98,0,0,0.0424,手机安全软件哪个好，腾讯手机管家高手出招
334,000001_2012-11-16_1,0,0,0.22192,没人买股票了，买了准赔，股票真变成擦腚纸了
335,000001_2012-11-16_2,0,0,0.25907,红利分的可怜，永远是向征性的。根本不是利好，
336,000001_2012-11-16_3,0,0,0.13634,一波不如一波。根本就没有气力上涨。涨一点被大
337,000001_2012-11-16_4,0,0,0.85503,什么是底，跌到没人买时，
338,000001_2012-11-16_7,0,0,0.02396,取消股指期货，或是立法禁止做空
339,000001_2012-11-16_10,0,0,0.89165,蓝筹股的春天，绩差概念股的冬天。
340,000001_2012-11-16_11,0,0,0.2762,银行版块连续3天的假阴线后有望大涨
341,000001_2012-11-16_14,0,0,0.27072,平安银行创新低是好事？还是坏事？
342,000001_2012-11-16_16,0,0,0.93376,看看小日本的股票涨了2.2％。咱A股能争气点么？
343,000001_2012-11-16_18,0,0,0.77392,卖股票买期货做空A股股指期货将来代替等IOP上
344,000001_2012-11-16_19,0,0,0.0511,没本事破2000点
345,000001_2012-11-16_21,0,0,0.81862,大胆预测，明天千古涨停！！！！
346,000001_2012-11-16_22,0,0,0.04514,股息红利差别化个人所得税政策从2013年1月1日实
347,000001_2012-11-16_23,0,0,0.34256,崩盘迹象显现!
348,000001_2012-11-16_24,0,0,0.20068,为破1999。4买了瓶酒！大家干杯吧！在股市混十
349,000001_2012-11-16_26,0,0,0.33514,日本今天涨了2个多点，我们是要跌2个多点
350,000001_2012-11-16_27,0,0,0.2165,破二千快了
351,000001_2012-11-16_28,0,0,0.02102,第一天上班，跌破2000.....？？？
352,000001_2012-11-16_29,0,0,0.11724,为什么破不了。。
353,000001_2012-11-16_30,0,0,0.07962,施主，2000破了吧
354,000001_2012-11-16_31,0,0,0.09493,破吧你从来就没有要过脸的
355,000001_2012-11-16_32,0,0,0.23786,加把劲，再接再厉跌破2000点
356,000001_2012-11-16_33,0,0,0.07856,深圳指数已经创新低 必然暴跌再不走就等死吧，s
357,000001_2012-11-16_35,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
358,000001_2012-11-16_37,0,0,0.81599,外汇加速向境外流动，注意股市安全
359,000001_2012-11-16_38,0,0,0.72961,破1999点了哈哈
360,000001_2012-11-16_39,0,0,0.37835,今天是最佳买入日期！！！！
361,000001_2012-11-16_41,0,0,0.09005,今天收在2000以下，下星期等着建仓吧
362,000001_2012-11-16_43,0,0,0.79652,特别提醒-------深圳指数已经创新低 必然暴跌
363,000001_2012-11-16_44,0,0,0.1825,突现暴跌的可能性100，坚持空仓为上 -- 《等待
364,000001_2012-11-16_45,0,0,0.58468,每月期指换仓多暴跌
365,000001_2012-11-16_46,0,0,0.61201,A股下跌是在与国际接轨
366,000001_2012-11-16_49,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
367,000001_2012-11-16_51,0,0,0.6531,为了打压指数深发展今天独家放量了
368,000001_2012-11-16_52,0,0,0.03794,曰股涨幅2％A股要大幅垃升
369,000001_2012-11-16_53,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
370,000001_2012-11-16_62,0,0,0.79652,特别提醒-------深圳指数已经创新低 必然暴跌
371,000001_2012-11-16_64,0,0,0.44708,专家说价值发现工具股指期货终于发现A股没有价
372,000001_2012-11-16_67,0,0,0.8314,嫉妒人家买原始股发财，不敢买比 原始股还便宜
373,000001_2012-11-16_68,0,0,0.79765,大盘暴跌！赶快逃命！44444444
374,000001_2012-11-16_69,0,0,0.16445,12.86以上买平安都是找套！
375,000001_2012-11-16_70,0,0,0.79652,特别提醒-------深圳指数已经创新低 必然暴跌
376,000001_2012-11-16_71,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
377,000001_2012-11-16_73,0,0,0.8314,嫉妒人家买原始股发财，不敢买比 原始股还便宜
378,000001_2012-11-16_74,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
379,000001_2012-11-16_75,0,0,0.71237,特别提醒-------深圳指数已经创新低 必然暴跌再
380,000001_2012-11-16_76,0,0,0.5,崩盘
381,000001_2012-11-16_80,0,0,0.01215,快点跌破1999.48点见新低吧，我等买股好久好累
382,000001_2012-11-16_82,0,0,0.65033,都想跌破2千，都担心突然反弹
383,000001_2012-11-16_83,0,0,0.30937,再努力一下，把2000破了
384,000001_2012-11-16_88,0,0,0.20581,银行利润下降 专家称不良贷款上升仍会持续
385,000001_2012-11-16_89,0,0,0.55276,午后继续出货!!!!!!!!!!!!!!!!!!!!!!!
386,000001_2012-11-16_91,0,0,0.79652,特别提醒-------深圳指数已经创新低   必然暴跌
387,000001_2012-11-16_95,0,0,0.15236,买股的人越来越少，卖持股的越来越持不住
388,000001_2012-11-16_96,0,0,0.58536,历史底部正在形成
389,000001_2012-11-16_97,0,0,0.09346,买银行股的理由：套住了参加每年分红！
390,000001_2012-11-16_99,0,0,0.97613,卖!抓紧卖掉清仓机构资金大举出逃显凶兆！必暴
391,000001_2012-11-16_100,0,0,0.34197,暴跌的可能性100，空仓为上必破1999 点《等待跌
392,000001_2012-11-16_106,0,0,0.5839,中国平安投资富通258亿 亏248亿。牛B
393,000001_2012-11-16_108,0,0,0.70363,突现暴跌的可能性100，空仓为上必破1999 点《等
394,000001_2012-11-16_109,0,0,0.70363,突现暴跌的可能性100，空仓为上必破1999 点《等
395,000001_2012-11-16_111,0,0,0.98461,机构资金大举出逃显凶兆！不管你买什么，买完必
396,000001_2012-11-16_113,0,0,0.08846,跌破2000放炮庆贺
397,000001_2012-11-16_114,0,0,0.50269,跌破2000点是大胆建仓的好机会。
398,000001_2012-11-16_115,0,0,0.97613,卖!抓紧卖掉清仓机构资金大举出逃显凶兆！必暴
399,000001_2012-11-16_116,0,0,0.1825,突现暴跌的可能性100，坚持空仓为上 -- 《等待
400,000001_2012-11-16_118,0,0,0.1825,突现暴跌的可能性100，坚持空仓为上 -- 《等待
401,000001_2012-11-16_119,0,0,0.1825,突现暴跌的可能性100，坚持空仓为上 -- 《等待
402,000001_2012-11-16_121,0,0,0.55596,仟源制药特大利好300254
403,000001_2012-11-16_124,0,0,0.85247,要出现大的下跌斜线，避为上
404,000001_2012-11-16_125,0,0,0.24649,狂喜，又是大跌！
405,000001_2012-11-16_131,0,0,0.02401,出货，上涨已乏力反抽的时候卖出，!卖!抓紧卖掉
406,000001_2012-11-16_132,0,0,0.98461,机构资金大举出逃显凶兆！不管你买什么，买完必
407,000001_2012-11-16_133,0,0,0.75417,最后机会
408,000001_2012-11-16_134,0,0,0.46153,赶紧买入下午保证会反弹.
409,000001_2012-11-16_136,0,0,0.17154,上证指数调整到2012.11就迎来超级反弹了！
410,000001_2012-11-16_137,0,0,0.34792,已经没有利空了，只有涨了，一十七年大底！！！
411,000001_2012-11-16_141,0,0,0.47608,仟源制药超级特大利好300254
412,000001_2012-11-16_142,0,0,0.03555,银行垮了，经济必然崩溃，唱空银行的伪专家门能
413,000001_2012-11-16_144,0,0,0.13953,坚决抛弃大盘股，小盘高价股，还有暴跌，阿呆
414,000001_2012-11-16_148,0,0,0.94234,坚决逢低吸纳6-8元小盘绩优股，阿呆
415,000001_2012-11-16_149,0,0,0.02418,到时候了，再不走就等死吧，
416,000001_2012-11-16_150,0,0,0.70899,今天会低开高走
417,000001_2012-11-16_153,0,0,0.73812,银行利润增长不是最快的，但却是最稳定的，看看
418,000001_2012-11-16_154,0,0,0.98461,机构资金大举出逃显凶兆！不管你买什么，买完必
419,000001_2012-11-16_155,0,0,0.02401,出货，上涨已乏力反抽的时候卖出，!卖!抓紧卖掉
420,000001_2012-11-16_156,0,0,0.98337,小盘 成长股 一路持有＞做空大蓝筹、建仓=中小
421,000001_2012-11-16_162,0,0,0.5405,爱创科技IPO厚积已久，爆发在即
422,000001_2012-11-16_163,0,0,0.01411,卖=== 谁还买大盘股傻呀! 坚决远离银行 调仓换
423,000001_2012-11-16_167,0,0,0.17677,梁稳根通过高质量的机械运用提升施工质量
424,000001_2012-11-16_171,0,0,0.99428,15万左右买什么车好？奔腾B90你值得拥有
425,000001_2012-11-16_178,0,0,0.36937,21元前几年买进深发展，一直持股至今大亏特亏
426,000001_2012-11-16_179,0,0,0.54081,平安银行，空军抄底的机会即将到来！
427,000001_2012-11-16_181,0,0,0.02211,股息红利税明年起差别征收 持股1月以内税负20％
428,000001_2012-11-16_183,0,0,0.06678,A股有利于做空机制，应考虑将跌停10％改为5％.
429,000001_2012-11-16_184,0,0,0.06678,A股有利于做空机制，应考虑将跌停10％改为5％.
430,000001_2012-11-16_185,0,0,0.06678,A股有利于做空机制，应考虑将跌停10％改为5％.
431,000001_2012-11-16_187,0,0,0.0919,无人看重红利，钓鱼挂成骨头诱饵了
432,000001_2012-11-16_190,0,0,0.16689,多年的圈钱，必须受到严厉的惩罚。你不出你抄底
433,000001_2012-11-16_193,0,0,0.8783,解禁要与连续三年的业绩分红挂钩，不要按时间一
434,000001_2012-11-16_196,0,0,0.76655,如果你在乎红利，红利税差别化征收就是利好，如
435,000001_2012-11-16_198,0,0,0.63901,买银行是装买地产是价值投资
436,000001_2012-11-19_1,0,0,0.16779,烂吧
437,000001_2012-11-19_3,0,0,0.54144,快买包赚不亏的股票----122822！！！！！
438,000001_2012-11-19_5,0,0,0.99525,叶檀解析股市：买啥都可以就是不要买股票
439,000001_2012-11-19_7,0,0,0.12574,成功抄老底！！第2次探底1998成功！
440,000001_2012-11-19_8,0,0,0.0179,涨了一点就反转了？笑话！！！800只还要圈钱呢
441,000001_2012-11-19_10,0,0,0.91212,盼望股市暴涨，好发800只
442,000001_2012-11-19_11,0,0,0.02957,祝贺A股跌破2000点
443,000001_2012-11-19_12,0,0,0.91474,●巴菲特减持消费股 来源：证券时报
444,000001_2012-11-19_13,0,0,0.09177,三个重要因素决定A股底部临近
445,000001_2012-11-19_14,0,0,0.24586,周初大盘必涨的三个理由
446,000001_2012-11-19_16,0,0,0.00657,此股可能会受到大股东平安最近遭受被某某减持的
447,000001_2012-11-19_17,0,0,0.85131,清仓 撤退，愚蠢的人站岗 创新低 必然暴跌
448,000001_2012-11-19_18,0,0,0.35307,13.05全部卖啦  买了更便宜的华夏银行
449,000001_2012-11-19_20,0,0,0.04225,好消息：将取消股指期货。
450,000001_2012-11-19_23,0,0,0.9865,公募基金才是害群之马，这几年一直就大肆唱空、
451,000001_2012-11-19_24,0,0,0.09576,跌的好，一直跌，大盘跌倒-1点，所有的上市公司
452,000001_2012-11-19_25,0,0,0.39441,大盘到了短期底部。。。。。
453,000001_2012-11-19_28,0,0,0.60308,信誓旦旦，【再跌破2000点创新低，就退出股市，
454,000001_2012-11-19_29,0,0,0.44768,吹响进军的号角
455,000001_2012-11-19_35,0,0,0.63795,大盘终于把最后的裤衩撕掉了
456,000001_2012-11-19_37,0,0,0.12355,圈钱市，买啥都可以就是不要买股票
457,000001_2012-11-19_38,0,0,0.85221,公募基金这几年一直就大肆唱空、做空银行股，极
458,000001_2012-11-19_39,0,0,0.13235,庆祝大盘终于跌下来了
459,000001_2012-11-19_40,0,0,0.5,崩盘!
460,000001_2012-11-19_42,0,0,0.60611,创新低 必然暴跌  破1999点直奔1800点 持股至大
461,000001_2012-11-19_43,0,0,0.68868,久跌必大涨，这是股市定律！！
462,000001_2012-11-19_44,0,0,0.02739,看看这些打压的家伙多么的凶残!!还有人敢玩吗??
463,000001_2012-11-19_45,0,0,0.07777,大底在1800以下  坚决远离银行 调仓换股
464,000001_2012-11-19_47,0,0,0.97942,创业板6-8元小盘绩优股逢低坚决买入，阿呆
465,000001_2012-11-19_48,0,0,0.82823,股指期货做空厉害是吧很快成交量接近零看你怎
466,000001_2012-11-19_52,0,0,0.6032,买啥都可以就是不要买股票。
467,000001_2012-11-19_54,0,0,0.0016,熊市消灭所有高价股，高价股还有暴跌，阿呆
468,000001_2012-11-19_55,0,0,0.8036,广西发来贺电破1999
469,000001_2012-11-19_56,0,0,0.99088,热烈祝贺上证指数突破2000点，向下可看到1600点
470,000001_2012-11-19_57,0,0,0.68682,我赢了，破2000！1000万到手！
471,000001_2012-11-19_60,0,0,0.12698,垃圾
472,000001_2012-11-19_61,0,0,0.75766,喝酒吃药开始砸盘！
473,000001_2012-11-19_62,0,0,0.17992,空头有魄力，继续砸，哈哈，阿呆
474,000001_2012-11-19_68,0,0,0.91782,自从推出股指期货，股市一直下跌。
475,000001_2012-11-19_69,0,0,0.31693,天啦，再这样下去，我都要把房子卖了。
476,000001_2012-11-19_71,0,0,0.90342,不要看缩量，是人们彻底退出股市，
477,000001_2012-11-19_76,0,0,0.53701,下一步大盘跌破1999点直奔1800点 持股==大亏特
478,000001_2012-11-19_77,0,0,0.81868,上证指数一定会击穿2000点整数关口并再创新低
479,000001_2012-11-19_78,0,0,0.19269,不破2000咋见像样反弹 装吧呵呵
480,000001_2012-11-19_79,0,0,0.81952,巨额的IPO和再融资压力解禁潮等多种利空“钻石
481,000001_2012-11-19_80,0,0,0.44475,下午涨20点
482,000001_2012-11-19_82,0,0,0.7298,大底在1800左右
483,000001_2012-11-19_83,0,0,0.36117,2000不会破！快买！
484,000001_2012-11-19_87,0,0,0.00822,【买点白布！准备挂！买点白布！准备挂！买点泻
485,000001_2012-11-19_89,0,0,0.79535,短线看空头有多大魄力，哈哈，阿呆
486,000001_2012-11-19_90,0,0,0.08882,不破不立！！快快跌下去！！创新低！！
487,000001_2012-11-19_92,0,0,0.53701,下一步大盘跌破1999点直奔1800点 持股==大亏特
488,000001_2012-11-19_93,0,0,0.00475,卖= 谁还买大盘股傻呀! 坚决远离银行 调仓换股
489,000001_2012-11-19_97,0,0,0.58063,大盘短线空头有点过分，哈哈，阿呆
490,000001_2012-11-19_99,0,0,0.43264,大盘想不反弹都难，哈哈，阿呆
491,000001_2012-11-19_100,0,0,0.59428,大盘在跌1000点看看什么样
492,000001_2012-11-19_101,0,0,0.49356,上证指数还有放量急跌的机会，可耐心等待！
493,000001_2012-11-19_102,0,0,0.563,下一步大盘跌破1999点直奔1800点  持股至大亏特
494,000001_2012-11-19_103,0,0,0.49356,上证指数还有放量急跌的机会，可耐心等待！
495,000001_2012-11-19_104,0,0,0.03196,买点蓝筹做定期储蓄。13元年报给3元。年收易率2
496,000001_2012-11-19_106,0,0,0.27687,大股东抛售原始股以1.5元计价，余额以非正当收
497,000001_2012-11-19_111,0,0,0.00475,卖= 谁还买大盘股傻呀! 坚决远离银行 调仓换股
498,000001_2012-11-19_113,0,0,0.11395,跌吧1
499,000001_2012-11-19_115,0,0,0.99852,大胆吸纳小盘6-8元小盘绩优股，难得机会，哈哈
500,000001_2012-11-19_116,0,0,0.9947,大胆吸纳6-8元小盘绩优股，难得机会，哈哈，阿
501,000001_2012-11-19_117,0,0,0.21134,每人卖出1000股手里的股票。大家只卖不买，让大
502,000001_2012-11-19_118,0,0,0.7429,股市会跌到1000点吗？
503,000001_2012-11-19_119,0,0,0.21134,每人卖出1000股手里的股票。大家只卖不买，让大
504,000001_2012-11-19_120,0,0,0.21134,每人卖出1000股手里的股票。大家只卖不买，让大
505,000001_2012-11-19_121,0,0,0.36809,每人卖出1000股票。大家只卖不买，让大盘跌停板
506,000001_2012-11-19_122,0,0,0.05818,坚决远离大盘股小盘高价股，还有暴跌，阿呆
507,000001_2012-11-19_123,0,0,0.3806,推荐：平安银行！跟着大股东
508,000001_2012-11-19_124,0,0,0.95494,快买业绩爆增及高分红即将启动股票002120.00097
509,000001_2012-11-19_126,0,0,0.99093,促进各类长期资金入市----套死你
510,000001_2012-11-20_3,0,0,0.06678,说汇丰要卖平安不会是故意打压股市吧。
511,000001_2012-11-20_6,0,0,0.43795,打压股市让外资敲骨吸髓，缺八辈子德
512,000001_2012-11-20_7,0,0,0.97524,坚持价值投资不动摇，坚定持有一号种子！
513,000001_2012-11-20_12,0,0,0.15662,量能不济，警惕！远离银行！别死撑了，快下来耍
514,000001_2012-11-20_13,0,0,0.0006,空仓、机构在托住大盘出货！恐大跌远离银行 调
515,000001_2012-11-20_14,0,0,0.2577,做空机制是中国股市跌跌不休的根本原因！
516,000001_2012-11-20_15,0,0,0.03671,持币不动，有股全抛出，1800点分批建仓！
517,000001_2012-11-20_20,0,0,0.84983,中国股市那个买那个亏损还有什么搞头
518,000001_2012-11-20_21,0,0,0.42189,快点死
519,000001_2012-11-20_24,0,0,0.0,死垃圾死垃圾死垃圾死垃圾死垃圾死垃圾死垃圾死
520,000001_2012-11-20_25,0,0,0.0,死垃圾死垃圾死垃圾死垃圾死垃圾死垃圾死垃圾死
